Outcome 2 Result 2b Kaplan-Meier Graph
" "
Generated by TriNetX
" "
Notes
48474 patients in Cohort 1 and 137931 patients in Cohort 2 were excluded because they met the index event more than 20 years ago.
" "
" "
Graph Data Table
Time (Days),Cohort 1: Survival Probability,Cohort 1: Survival Probability 95 % CI Lower,Cohort 1: Survival Probability 95 % CI Upper,Cohort 2: Survival Probability,Cohort 2: Survival Probability 95 % CI Lower,Cohort 2: Survival Probability 95 % CI Upper
2389,0.9520299950825115,0.9512652954836202,0.9527829958382021,0.9461458662042598,0.945807504472437,0.9464821756182118
2390,0.9519964863502748,0.9512312410801981,0.9527500244780749,0.9461243813831541,0.9457858625531854,0.9464608468347502
2391,0.951962954248581,0.9511971629565986,0.952717030094666,0.9461055682802819,0.9457669118471302,0.9464421704059525
2392,0.951962954248581,0.9511971629565986,0.952717030094666,0.9460907761987609,0.9457520115366594,0.9464274858224215
2393,0.9519428071687327,0.9511766875390739,0.95269720635535,0.9460692467039088,0.9457303244797318,0.9464061128253063
2394,0.9519293675334438,0.9511630288222374,0.9526839824665211,0.9460436642734458,0.9457045548067199,0.9463807163724718
2395,0.9518822932533323,0.9511151871121869,0.9526376639331744,0.9460194097149502,0.9456801226869107,0.9463566381755842
2396,0.9518620988733836,0.9510946634344358,0.9526177938368937,0.9459991790543011,0.945659743858526,0.9463365546812319
2397,0.9518351526434629,0.951067277700882,0.9525912804169606,0.9459870314096234,0.9456475072084813,0.9463244954401573
2398,0.9518216711320169,0.9510535762606295,0.9525780154842786,0.9459708247224504,0.9456311817397922,0.9463084067312355
2399,0.9518081809267055,0.9510398659046316,0.9525647420750748,0.9459559587870485,0.9456162068141455,0.9462936490488443
2400,0.9517879321301571,0.9510192865605275,0.9525448187878836,0.945945139994997,0.9456053086723376,0.9462829090696459
2401,0.9517744228733725,0.951005556688548,0.9525315267824507,0.945924840394575,0.9455848601300496,0.9462627574030168
2402,0.951740625025908,0.950971206780698,0.9524982725762404,0.9459031718942157,0.9455630326029956,0.9462412468528149
2403,0.9517067973868462,0.9509368265201988,0.9524649891301477,0.9458841944313185,0.9455439157951432,0.9462224077912182
2404,0.9517000261308797,0.950929944600261,0.952458326849673,0.945870627726962,0.9455302494258632,0.946208940076589
2405,0.9516864726257086,0.9509161694504151,0.9524449916053562,0.945847548970199,0.9455070010811331,0.9461860297586631
2406,0.951666126866034,0.950895490834951,0.9524249736178667,0.9458366812815181,0.9454960535115877,0.9461752414094567
2407,0.9516321991329715,0.950861008086768,0.9523915924242469,0.9458258066893853,0.9454850989551394,0.9461644462395125
2408,0.9516186181622542,0.95084720490179,0.952378230273733,0.9458135640813758,0.9454727662808787,0.9461522930869171
2409,0.9515982337604686,0.950826486876115,0.9523581743988662,0.9457876993435744,0.9454467111991869,0.9461266174017551
2410,0.9515846308524235,0.9508126611929801,0.9523447908603804,0.9457740742236534,0.9454329857626526,0.9461130919176799
2411,0.9515642104353066,0.9507919062061215,0.952324699896417,0.9457590747285377,0.9454178757776408,0.946098202162371
2412,0.9515573988057768,0.9507849829264863,0.9523179982088305,0.94573587763682,0.9453945077638447,0.9460751748321439
2413,0.9515233165046229,0.9507503418292091,0.9522844661525962,0.9457126665129272,0.9453711256001841,0.9460521335865679
2414,0.9515164958912014,0.9507434093703053,0.9522777556728648,0.9457017371932375,0.9453601157265595,0.9460412842737217
2415,0.9515028448791076,0.9507295343909747,0.9522643251984931,0.9456921680252166,0.9453504760000928,0.9460317851847865
2416,0.9514823495422611,0.9507087026030696,0.9522441611579979,0.9456702785229126,0.9453284250227335,0.9460100560601308
2417,0.9514755107906554,0.9507017515016581,0.9522374330336562,0.9456511087073668,0.9453091137358043,0.9459910267542041
2418,0.9514412904690234,0.9506669688049915,0.9522037664621134,0.9456237022242201,0.9452815049442617,0.9459638212038428
2419,0.9514412904690234,0.9506669688049915,0.9522037664621134,0.9456168458541608,0.9452745979457897,0.9459570151178609
2420,0.951413876546833,0.9506391040358934,0.9521767964676798,0.9455921450479888,0.9452497146749657,0.9459324955349919
2421,0.9513933027669592,0.9506181918607741,0.9521565558892344,0.9455688014336341,0.9452261986029289,0.945909323204963
2422,0.9513452657704693,0.9505693648473369,0.9521092967860662,0.9455399457186688,0.9451971296889318,0.9458806792383945
2423,0.9513315306103094,0.9505554037835446,0.952095784062716,0.9455110679296376,0.9451680385125996,0.9458520133846318
2424,0.9513040321016605,0.9505274527328393,0.9520687311473004,0.9454862925861608,0.9451430800343475,0.9458274199294429
2425,0.9512833874829079,0.9505064681976105,0.952048421223195,0.9454670078268381,0.9451236526832083,0.9458082767911843
2426,0.9512696158361238,0.9504924697413667,0.9520348729008126,0.9454435736163296,0.9451000451554151,0.9457850147178068
2427,0.9512627254739879,0.9504854658482487,0.952028094324439,0.9454311583272819,0.9450875380135207,0.9457726906560032
2428,0.9512144611256818,0.9504364062204984,0.9519806130302144,0.9454090725554007,0.94506528879985,0.9457507672125016
2429,0.951179967839256,0.9504013447945077,0.9519466791534988,0.9453773016675471,0.9450332827716869,0.9457192298629994
2430,0.9511661586062737,0.9503873080307379,0.9519330939540582,0.9453524181516268,0.9450082150629457,0.945694529284908
2431,0.9511592484720277,0.9503802839716816,0.9519262959925436,0.94533304640268,0.9449886998562076,0.9456753000159759
2432,0.9511523329117259,0.9503732543209618,0.9519194927669075,0.9453122750564595,0.9449677746367995,0.9456546814939171
2433,0.9511177329723702,0.950338083456535,0.9518854549651855,0.9452887179441279,0.9449440429795227,0.9456312977364012
2434,0.9511038838273445,0.9503240057602367,0.9518718308533204,0.9452693052773058,0.9449244864501096,0.9456120279511198
2435,0.9510969547145245,0.950316962245487,0.9518650143806828,0.9452484920387507,0.9449035189344241,0.9455913679374459
2436,0.9510692200780573,0.9502887695699649,0.951837730727822,0.9452304405701177,0.9448853336178256,0.9455734494036497
2437,0.9510483986081805,0.9502676040704312,0.9518172479860381,0.9452095955390551,0.9448643339682854,0.9455527579359435
2438,0.9510345032288008,0.9502534789418856,0.9518035788130528,0.945187340028979,0.9448419132993432,0.9455306664572799
2439,0.9510205945386961,0.9502393401247788,0.9517898966990532,0.9451525381893011,0.9448068531531517,0.9454961211605948
2440,0.9510066742442751,0.9502251893835573,0.951776203293751,0.9451330351411923,0.9447872053329923,0.9454767618960668
2441,0.9509857811110395,0.9502039502893672,0.9517556507793642,0.9451177006720539,0.9447717569991638,0.9454615405139907
2442,0.950930024848635,0.9501472708910337,0.9517008034006968,0.9450981703339697,0.9447520815928513,0.9454421542531602
2443,0.9509160747408139,0.9501330898121091,0.9516870806981245,0.9450786272167233,0.9447323932797336,0.9454227553397732
2444,0.9509090937982322,0.9501259932116983,0.9516802136266905,0.9450618623786706,0.9447155038343149,0.9454061142574665
2445,0.9508881292695097,0.9501046810834631,0.9516595913238793,0.9450394867685643,0.9446929618149695,0.9453839039187724
2446,0.9508531572897639,0.9500691290911456,0.9516251903880333,0.9450226912918372,0.9446760413790756,0.9453672325465439
2447,0.9508251603473116,0.9500406678213402,0.9515976505934111,0.9450086852702614,0.9446619311133606,0.9453533300559204
2448,0.9508041493391356,0.9500193083141517,0.9515769826953504,0.9449946696725231,0.9446478111598171,0.9453394180998268
2449,0.9507691098277509,0.9499836876309212,0.9515425153695142,0.9449722292731731,0.9446252036273334,0.9453171436895821
2450,0.9507480718548385,0.9499623006974304,0.9515218209612872,0.944952581296825,0.9446054092894203,0.9452976410728223
2451,0.9507059589449757,0.9499194891216437,0.951480395912485,0.9449244898126504,0.9445771084847381,0.9452697574758547
2452,0.9506989334876698,0.9499123470604174,0.9514734852551358,0.9449104303611198,0.9445629442155352,0.9452558021239816
2453,0.9506848715581137,0.9498980516043942,0.9514596532372115,0.9448865110002851,0.9445388464649177,0.9452320599306102
2454,0.9506356231170099,0.9498479853444904,0.9514112099568283,0.9448611652187592,0.9445133116133775,0.945206901923388
2455,0.9505933839086604,0.9498050450025222,0.951369661034953,0.9448400284253757,0.944492017113996,0.9451859217550642
2456,0.9505652046109572,0.9497763979903762,0.9513419422165955,0.944818878541811,0.9444707094029281,0.9451649286171139
2457,0.9505228967840069,0.9497333878420521,0.9513003258456704,0.9447934816261432,0.9444451229373765,0.9451397199518422
2458,0.9505087832863511,0.9497190400196616,0.9512864430471707,0.9447723014933034,0.9444237846876972,0.9451186968516518
2459,0.9505087832863511,0.9497190400196616,0.9512864430471707,0.9447525140283527,0.9444038494221854,0.9450990561733922
2460,0.9504946408097187,0.9497046623047639,0.9512725321627102,0.9447355388178019,0.9443867473578322,0.9450822069461562
2461,0.9504875650969995,0.949697468848931,0.9512655723674222,0.9447242137184764,0.9443753375904305,0.9450709659337115
2462,0.9504734042894272,0.9496830722923285,0.9512516436518998,0.9447086299376114,0.9443596372474291,0.9450554979145648
2463,0.9504379756145347,0.949647053673723,0.9512167957677824,0.9446972887104307,0.9443482111586077,0.945044240966121
2464,0.9504237927250108,0.9496326345523657,0.9512028454441227,0.9446859400580502,0.9443367775533393,0.945032976682912
2465,0.9504095997751243,0.9496182051041928,0.9511888853210106,0.9446575455302465,0.9443081703914542,0.9450047933277539
2466,0.9503953942029648,0.9496037626794205,0.9511749129223744,0.9446390710397128,0.944289557488052,0.9449864562984377
2467,0.9503882857856549,0.949596535672088,0.9511679212519862,0.9446248477179379,0.9442752275488191,0.944972338860793
2468,0.9503740580966236,0.9495820704895458,0.9511539273634748,0.9446077671555138,0.9442580188993709,0.9449553855041266
2469,0.950345581402872,0.9495531183140897,0.9511259187558783,0.9445949469007446,0.9442451024619948,0.9449426607699811
2470,0.9503170861379204,0.9495241472464816,0.9510978918931243,0.9445735659772295,0.9442235610860656,0.9449214391943282
2471,0.9503028282448924,0.9495096512185641,0.951083868430293,0.9445564490466326,0.9442063156642625,0.9449044498702128
2472,0.9502885601834811,0.9494951447522137,0.9510698350635032,0.9445321793540368,0.944181863712603,0.9448803611813545
2473,0.9502742766810236,0.9494806223933917,0.9510557866972648,0.9445150316333585,0.9441645871522591,0.9448633414126121
2474,0.9502456828140903,0.9494515501290728,0.9510276637734625,0.9444950081463872,0.9441444131437918,0.9448434674096282
2475,0.9502242211073214,0.9494297292730868,0.9510065556187499,0.9444806947315895,0.9441299920888014,0.9448292608928646
2476,0.9502170627319546,0.9494224510673603,0.9509995152056991,0.9444635064692012,0.9441126745186001,0.944812201046488
2477,0.9502098994998674,0.9494151678576597,0.9509924700799268,0.9444434389489547,0.9440924559811672,0.9447922835016531
2478,0.9501668944958166,0.9493714425280181,0.9509501741663672,0.9444219229477394,0.9440707780224662,0.9447709283404764
2479,0.9501525479146931,0.9493568556003708,0.9509360641824947,0.9444018248324306,0.944050528566165,0.944750980521673
2480,0.9501453674141945,0.9493495547082339,0.9509290021941733,0.9443802723649593,0.944028813737437,0.9447295892945597
2481,0.9501309947911026,0.9493349409615415,0.9509148669283457,0.9443630150836404,0.9440114263900946,0.9447124611810047
2482,0.9500878446115727,0.9492910667829707,0.9508724294381342,0.9443428671375701,0.9439911265439725,0.9446924640856934
2483,0.9500806476306567,0.9492837490241848,0.950865351348114,0.9443111849801027,0.9439592055063671,0.9446610191581335
2484,0.9500518398487384,0.9492544576484894,0.9508370196024982,0.9442823641191819,0.9439301673446381,0.9446324140969059
2485,0.9500302205735919,0.949232475427732,0.950815757600744,0.9442650597455616,0.9439127324781469,0.9446152393145966
2486,0.9500085842297772,0.9492104757321858,0.9507944789284722,0.944250628083992,0.9438981919376257,0.9446009157794912
2487,0.9499869278282591,0.9491884554696306,0.9507731806974383,0.9442304057079239,0.9438778169139578,0.9445808449956214
2488,0.9499652547930525,0.9491664181825932,0.9507518662158978,0.9442173951598704,0.9438647081119644,0.9445679320219524
2489,0.9499291064021028,0.9491296621933903,0.9507163159176258,0.9442130551410175,0.9438603352993842,0.9445636245699189
2490,0.9499291064021028,0.9491296621933903,0.9507163159176258,0.9442058168300521,0.9438530422629735,0.9445564406055734
2491,0.9499146261065847,0.9491149382778774,0.950702075427528,0.9441913297019618,0.9438384455490921,0.9445420623044014
2492,0.9499001355396316,0.9491002038177798,0.9506878249334536,0.9441652345335729,0.9438121529363317,0.9445161632128364
2493,0.949871130955341,0.949070710882981,0.950659301047996,0.9441391190749159,0.9437858398402037,0.9444902440225672
2494,0.949871130955341,0.949070710882981,0.950659301047996,0.9441173356727972,0.9437638915147862,0.9444686244009233
2495,0.9498420691330404,0.9490411590576773,0.9506307215412527,0.9441013477750857,0.9437477825190843,0.9444527567617905
2496,0.9498202544113395,0.9490189764155702,0.9506092689663823,0.9440882570338662,0.9437345925804422,0.9444397645301643
2497,0.9497984249830476,0.9489967787442429,0.9505878020015331,0.9440649693925338,0.9437111284274432,0.9444166521763445
2498,0.9497620169414869,0.9489597564914184,0.950551998530888,0.9440504046468307,0.9436964532562457,0.9444021970901524
2499,0.9497182964536761,0.9489152985696292,0.9505090039052386,0.9440125108769221,0.9436582721624616,0.9443645886509362
2500,0.9496964221119106,0.9488930553039028,0.9504874926989434,0.9439979239636999,0.9436435746158574,0.944350111603472
2501,0.9496964221119106,0.9488930553039028,0.9504874926989434,0.9439789428504873,0.9436244494541258,0.9443312735388514
2502,0.9496964221119106,0.9488930553039028,0.9504874926989434,0.9439584846274639,0.9436038359090817,0.9443109695593377
2503,0.9496744888314422,0.9488707512405574,0.9504659243711343,0.9439423983063471,0.9435876274149171,0.9442950045627126
2504,0.9496671737959027,0.9488633125158291,0.9504587310795032,0.943929226874123,0.9435743559032208,0.9442819325146258
2505,0.9496598543063376,0.9488558692032183,0.9504515334647563,0.9439131168424632,0.9435581234134193,0.9442659440900288
2506,0.9496378797476214,0.9488335227423949,0.9504299249543933,0.9438911336438421,0.9435359730680297,0.9442441268762856
2507,0.9496158822830095,0.9488111527690173,0.9504082941321813,0.9438705994446609,0.943515282685385,0.9442237477746098
2508,0.9496012012094311,0.9487962229016975,0.9503938579316922,0.9438529821123657,0.9434975312829214,0.9442062635799067
2509,0.949579157958631,0.9487738058658157,0.9503721825724171,0.9438471045669228,0.9434916089801445,0.9442004304803234
2510,0.9495350397084402,0.9487289395162215,0.950328800626735,0.9438324000126862,0.9434767923927129,0.9441858371793198
2511,0.9495276822796879,0.9487214573261826,0.9503215659922248,0.943819156422686,0.9434634478577519,0.9441726938312924
2512,0.9495129585233818,0.948706483801129,0.9503070880653522,0.9438014865116345,0.9434456432181881,0.944155157710261
2513,0.9494834915911127,0.948676516911437,0.9502781132041243,0.9437720169354894,0.9434159489110931,0.9441259112994692
2514,0.9494687449673401,0.948661519978645,0.950263612939502,0.9437498966221446,0.9433936598685995,0.944103958539599
2515,0.9494613639747418,0.9486540135955173,0.9502563553572554,0.9437395636856628,0.9433832480635534,0.9440937039218754
2516,0.9494613639747418,0.9486540135955173,0.9502563553572554,0.9437247898694018,0.9433683614158722,0.9440790421501221
2517,0.9494317940297432,0.948623940697263,0.950227280414092,0.9437129625770474,0.9433564437576337,0.9440673045932239
2518,0.9494243964747805,0.9486164172809413,0.9502200067301911,0.9436892926407684,0.9433325929247682,0.9440438142912827
2519,0.94941699390183,0.9486088886926995,0.9502127281788176,0.9436715279629664,0.9433146924492708,0.9440261844634535
2520,0.9494021800932185,0.9485938226155459,0.9501981626462856,0.9436478263697307,0.9432908096403294,0.9440026628210559
2521,0.9493799423781945,0.9485712060659608,0.9501762977683458,0.9436255865053009,0.9432683996705798,0.9439805918742916
2522,0.9493651032156333,0.9485561139650892,0.9501617075377282,0.9436077779368144,0.9432504548204685,0.9439629186355688
2523,0.9493428246227854,0.9485334554333333,0.9501398028631323,0.9435958955224105,0.9432384814259158,0.9439511265656089
2524,0.9493131005335318,0.9485032243899878,0.9501105776942308,0.9435721138481148,0.9432145176033604,0.9439275257665473
2525,0.9492907924490162,0.9484805357943196,0.9500886440904742,0.9435587268083055,0.9432010279953841,0.9439142405778848
